customer_id,enquiry_date,total_credit_cards,credit_utilization_ratio,oldest_account_months,recent_defaults
CUST08113,2023-12-06,7,0.05,71,0
CUST08114,2023-10-26,5,0.89,166,0
CUST08115,2023-10-10,4,0.67,96,0
CUST08116,2023-07-08,8,0.73,110,0
CUST08117,2024-12-20,6,0.17,9,0
CUST08118,2024-03-20,6,0.16,89,0
CUST08119,2023-04-29,3,0.26,15,1
CUST08120,2024-06-19,4,0.06,167,0
CUST08121,2024-01-15,6,0.47,218,0
CUST08122,2024-06-26,1,0.85,81,0
CUST08123,2023-12-19,5,0.77,33,1
CUST08124,2024-03-07,7,0.85,45,0
CUST08125,2024-11-09,0,0.22,151,0
CUST08126,2024-04-07,5,0.41,139,0
CUST08127,2024-12-15,8,0.45,209,1
CUST08128,2024-08-24,7,0.9,203,0
CUST08129,2023-01-31,0,0.67,51,0
CUST08130,2023-06-09,7,0.95,28,0
CUST08131,2023-01-10,6,0.42,211,0
CUST08132,2024-07-17,6,0.44,140,0
CUST08133,2023-12-16,5,0.18,58,3
CUST08134,2024-06-04,2,0.18,20,0
CUST08135,2023-09-18,4,0.74,228,2
CUST08136,2024-02-17,7,0.53,33,0
CUST08137,2023-04-20,7,0.87,214,0
CUST08138,2023-09-07,6,0.89,194,0
CUST08139,2023-04-08,8,0.65,195,0
CUST08140,2023-10-09,1,0.09,157,2
CUST08141,2023-05-29,5,0.93,48,2
CUST08142,2023-12-03,1,0.51,161,2
CUST08143,2024-07-23,2,0.09,37,0
CUST08144,2024-01-13,4,0.8,123,0
CUST08145,2024-04-06,5,0.47,146,0
CUST08146,2023-04-29,8,0.26,16,0
CUST08147,2023-03-01,1,0.9,84,0
CUST08148,2024-05-22,3,0.1,238,2
CUST08149,2024-03-01,0,0.93,209,0
CUST08150,2023-01-12,1,0.08,174,0
CUST08151,2024-12-19,8,0.32,182,0
CUST08152,2023-06-03,7,0.44,20,0
CUST08153,2023-12-26,0,0.33,67,0
CUST08154,2024-04-02,1,0.17,90,0
CUST08155,2023-01-01,4,0.68,143,0
CUST08156,2024-05-16,0,0.34,172,0
CUST08157,2024-02-21,2,0.15,46,1
CUST08158,2023-05-04,0,0.05,203,0
CUST08159,2023-11-02,2,0.41,6,2
CUST08160,2024-11-24,6,0.55,67,0
CUST08161,2023-03-24,2,0.69,89,0
CUST08162,2024-01-30,0,0.15,18,2
CUST08163,2023-04-19,6,0.94,7,0
CUST08164,2023-06-14,8,0.83,111,1
CUST08165,2024-11-05,2,0.22,35,0
CUST08166,2024-01-25,6,0.06,62,0
CUST08167,2024-02-08,6,0.88,167,0
CUST08168,2024-02-01,3,0.07,236,0
CUST08169,2024-05-13,0,0.82,112,1
CUST08170,2023-02-07,8,0.1,19,0
CUST08171,2023-02-13,0,0.53,117,2
CUST08172,2023-01-26,0,0.27,40,0
CUST08173,2023-12-29,1,0.18,52,0
CUST08174,2024-08-04,0,0.67,217,0
CUST08175,2024-09-11,8,0.65,10,0
CUST08176,2024-11-13,1,0.42,25,0
CUST08177,2023-04-15,8,0.22,190,0
CUST08178,2024-03-15,2,0.86,121,1
CUST08179,2023-02-15,7,0.22,101,0
CUST08180,2023-10-15,2,0.38,146,0
CUST08181,2024-02-11,6,0.47,124,0
CUST08182,2023-05-10,2,0.8,38,0
CUST08183,2024-10-04,5,0.18,124,2
CUST08184,2023-12-19,6,0.25,29,0
CUST08185,2024-03-17,5,0.15,216,2
CUST08186,2023-09-18,8,0.91,64,1
CUST08187,2023-09-09,0,0.34,181,0
CUST08188,2023-01-25,6,0.92,10,0
CUST08189,2023-09-26,3,0.83,42,0
CUST08190,2024-09-02,7,0.85,123,0
CUST08191,2023-02-08,8,0.86,76,0
CUST08192,2024-12-26,8,0.86,36,1
CUST08193,2023-11-08,7,0.53,199,0
CUST08194,2023-06-04,5,0.77,146,0
CUST08195,2023-12-06,2,0.94,126,0
CUST08196,2024-01-09,2,0.57,183,1
CUST08197,2024-12-13,3,0.75,154,3
CUST08198,2024-03-13,3,0.13,167,0
CUST08199,2024-07-15,8,0.11,155,0
CUST08200,2024-12-23,8,0.33,84,0
CUST08201,2024-04-23,3,0.72,215,1
CUST08202,2023-09-29,0,0.79,185,0
CUST08203,2024-06-11,2,0.38,155,0
CUST08204,2023-08-25,6,0.26,6,1
CUST08205,2023-03-17,0,0.55,124,0
CUST08206,2023-10-14,8,0.24,65,0
CUST08207,2023-12-04,5,0.71,8,0
CUST08208,2024-12-26,7,0.41,145,0
CUST08209,2024-01-22,4,0.27,238,0
CUST08210,2024-11-14,0,0.06,175,0
CUST08211,2023-07-29,6,0.17,123,1
CUST08212,2023-05-20,1,0.29,116,0
CUST08213,2024-09-07,8,0.72,61,0
CUST08214,2024-09-26,1,0.25,142,1
CUST08215,2024-07-21,5,0.22,177,0
CUST08216,2024-04-07,0,0.53,89,0
CUST08217,2023-12-30,5,0.09,120,0
CUST08218,2023-10-12,3,0.44,30,0
CUST08219,2024-09-28,1,0.48,169,0
CUST08220,2023-11-07,8,0.05,73,0
CUST08221,2024-02-21,7,0.54,108,2
CUST08222,2023-03-17,6,0.64,47,1
CUST08223,2023-11-05,8,0.14,198,0
CUST08224,2023-01-16,5,0.08,9,0
CUST08225,2024-08-08,2,0.11,95,0
CUST08226,2023-05-09,7,0.71,155,0
CUST08227,2023-07-03,6,0.33,139,0
CUST08228,2023-06-25,5,0.46,215,0
CUST08229,2023-12-19,7,0.91,8,0
CUST08230,2024-05-16,5,0.32,154,0
CUST08231,2024-08-18,4,0.47,235,0
CUST08232,2024-10-07,4,0.29,18,0
CUST08233,2024-07-06,0,0.91,118,0
CUST08234,2024-07-28,3,0.53,188,0
CUST08235,2023-07-26,2,0.77,65,0
CUST08236,2024-06-06,0,0.9,78,2
CUST08237,2023-11-15,7,0.49,213,1
CUST08238,2023-04-21,8,0.66,23,0
CUST08239,2024-12-16,2,0.37,132,2
CUST08240,2024-02-25,2,0.55,236,0
CUST08241,2023-11-21,4,0.25,24,2
CUST08242,2024-03-26,3,0.34,209,0
CUST08243,2023-05-05,8,0.44,227,0
CUST08244,2024-05-06,2,0.66,26,0
CUST08245,2023-05-17,3,0.95,208,1
CUST08246,2024-10-14,4,0.83,114,0
CUST08247,2023-04-15,8,0.28,240,1
CUST08248,2023-03-21,4,0.37,139,0
CUST08249,2024-02-04,3,0.51,142,0
CUST08250,2023-06-23,5,0.7,148,0
CUST08251,2024-11-10,8,0.25,240,2
CUST08252,2024-03-14,4,0.91,206,0
CUST08253,2023-03-23,7,0.51,69,0
CUST08254,2023-12-19,4,0.43,186,2
CUST08255,2024-03-28,3,0.3,38,0
CUST08256,2023-09-07,1,0.64,150,0
CUST08257,2024-03-30,7,0.57,235,0
CUST08258,2023-12-02,8,0.52,213,0
CUST08259,2023-09-12,8,0.3,92,0
CUST08260,2024-09-20,3,0.31,132,1
CUST08261,2023-01-20,7,0.66,91,0
CUST08262,2023-01-02,7,0.83,14,0
CUST08263,2024-10-26,0,0.54,74,0
CUST08264,2024-03-19,6,0.25,142,0
CUST08265,2023-09-05,2,0.87,104,1
CUST08266,2024-10-23,6,0.51,211,0
CUST08267,2023-01-31,1,0.79,87,2
CUST08268,2024-12-20,0,0.34,42,0
CUST08269,2024-11-08,0,0.84,26,3
CUST08270,2024-02-05,5,0.94,48,1
CUST08271,2023-09-12,8,0.8,173,0
CUST08272,2024-04-28,0,0.43,58,2
CUST08273,2024-10-12,3,0.28,41,0
CUST08274,2023-10-19,7,0.84,130,0
CUST08275,2023-11-22,7,0.41,25,0
CUST08276,2023-06-16,8,0.91,57,0
CUST08277,2024-02-10,8,0.86,130,2
CUST08278,2023-07-30,1,0.13,99,0
CUST08279,2023-11-25,4,0.14,218,0
CUST08280,2024-12-19,2,0.49,56,0
CUST08281,2024-04-23,4,0.39,37,0
CUST08282,2024-03-23,7,0.83,22,3
CUST08283,2024-04-04,8,0.56,37,0
CUST08284,2023-04-22,3,0.15,165,0
CUST08285,2023-07-29,0,0.2,33,0
CUST08286,2024-04-23,1,0.17,37,0
CUST08287,2024-01-25,1,0.8,125,0
CUST08288,2024-09-24,5,0.13,34,2
CUST08289,2024-04-06,4,0.1,73,0
CUST08290,2024-05-24,2,0.58,129,0
CUST08291,2024-05-30,7,0.62,143,0
CUST08292,2023-07-31,4,0.29,130,0
CUST08293,2023-11-18,1,0.41,135,2
CUST08294,2023-10-19,8,0.65,172,0
CUST08295,2024-12-28,2,0.54,206,1
CUST08296,2023-04-18,8,0.21,13,0
CUST08297,2023-03-29,4,0.44,176,0
CUST08298,2023-07-04,3,0.15,237,0
CUST08299,2024-08-07,5,0.22,25,2
CUST08300,2024-03-28,0,0.47,159,0
CUST08301,2023-03-22,7,0.21,77,2
CUST08302,2023-11-23,2,0.91,117,3
CUST08303,2023-06-07,2,0.35,224,0
CUST08304,2024-08-26,6,0.72,137,0
CUST08305,2023-01-17,5,0.31,54,0
CUST08306,2024-02-02,4,0.71,7,2
CUST08307,2023-05-15,7,0.22,220,0
CUST08308,2024-08-01,8,0.41,37,0
CUST08309,2023-10-16,7,0.31,187,0
CUST08310,2024-04-23,3,0.38,48,0
CUST08311,2024-11-17,5,0.79,36,3
CUST08312,2024-02-27,5,0.17,49,0
CUST08313,2023-05-23,2,0.93,185,0
CUST08314,2024-01-26,1,0.55,103,0
CUST08315,2023-03-20,4,0.26,126,0
CUST08316,2023-07-21,1,0.07,173,3
CUST08317,2024-12-09,5,0.69,25,1
CUST08318,2023-11-18,2,0.94,204,0
CUST08319,2023-05-08,0,0.35,32,0
CUST08320,2023-07-10,3,0.47,143,0
CUST08321,2023-06-21,7,0.86,96,3
CUST08322,2024-07-01,3,0.74,160,0
CUST08323,2024-05-09,3,0.29,221,0
CUST08324,2024-10-16,4,0.36,15,0
CUST08325,2024-12-17,4,0.66,137,0
CUST08326,2024-09-14,2,0.07,31,0
CUST08327,2023-05-12,6,0.54,124,2
CUST08328,2024-08-26,5,0.45,188,0
CUST08329,2024-01-06,0,0.74,82,1
CUST08330,2023-05-25,7,0.34,181,0
CUST08331,2023-12-31,2,0.54,220,2
CUST08332,2024-07-19,1,0.16,195,0
CUST08333,2024-06-16,4,0.94,70,1
CUST08334,2023-05-19,3,0.11,161,2
CUST08335,2024-08-28,5,0.91,192,0
CUST08336,2023-11-15,6,0.78,227,0
CUST08337,2024-02-26,7,0.16,143,0
CUST08338,2023-03-08,7,0.68,113,1
CUST08339,2024-05-17,8,0.09,152,1
CUST08340,2023-07-04,4,0.45,14,0
CUST08341,2023-11-08,6,0.74,95,0
CUST08342,2024-10-24,4,0.6,180,0
CUST08343,2023-07-16,6,0.9,147,0
CUST08344,2023-03-30,0,0.58,202,0
CUST08345,2023-10-30,7,0.85,39,0
CUST08346,2024-02-22,0,0.74,10,0
CUST08347,2023-06-23,2,0.46,127,0
CUST08348,2024-11-23,6,0.84,236,0
CUST08349,2024-06-04,0,0.52,151,0
CUST08350,2023-10-10,0,0.25,66,0
CUST08351,2024-10-05,8,0.19,31,0
CUST08352,2024-08-14,6,0.46,113,1
CUST08353,2023-04-16,6,0.37,130,1
CUST08354,2023-04-25,1,0.36,42,1
CUST08355,2024-09-23,3,0.67,206,0
CUST08356,2023-09-05,2,0.31,159,0
CUST08357,2023-10-01,0,0.63,221,1
CUST08358,2024-03-24,2,0.2,225,2
CUST08359,2023-08-27,8,0.08,124,0
CUST08360,2024-08-12,2,0.59,71,0
CUST08361,2024-03-02,3,0.94,46,1
CUST08362,2023-08-26,6,0.94,195,2
CUST08363,2024-02-02,3,0.82,107,1
CUST08364,2024-07-26,3,0.27,238,0
CUST08365,2023-07-31,6,0.44,145,2
CUST08366,2023-02-28,4,0.92,87,0
CUST08367,2023-08-31,5,0.6,61,0
CUST08368,2024-11-08,1,0.95,235,0
CUST08369,2024-09-12,1,0.42,163,0
CUST08370,2024-09-21,4,0.65,67,2
CUST08371,2023-12-12,1,0.67,140,1
CUST08372,2023-02-16,3,0.37,201,0
CUST08373,2023-02-12,1,0.18,231,2
CUST08374,2024-04-29,1,0.33,68,0
CUST08375,2024-03-16,1,0.05,183,0
CUST08376,2024-12-29,4,0.8,75,1
CUST08377,2024-01-04,1,0.22,198,0
CUST08378,2024-08-26,4,0.46,163,0
CUST08379,2023-03-11,7,0.71,118,1
CUST08380,2024-08-29,2,0.89,125,0
CUST08381,2023-07-08,6,0.43,98,0
CUST08382,2023-02-07,3,0.22,93,0
CUST08383,2023-08-21,4,0.12,143,0
CUST08384,2024-05-24,5,0.78,178,0
CUST08385,2023-09-09,5,0.75,57,1
CUST08386,2024-01-21,7,0.46,193,0
CUST08387,2023-11-14,2,0.57,156,0
CUST08388,2024-07-06,4,0.7,202,0
CUST08389,2023-05-25,8,0.48,21,2
CUST08390,2024-11-17,6,0.59,185,0
CUST08391,2024-10-13,3,0.08,212,0
CUST08392,2024-06-07,7,0.9,236,0
CUST08393,2023-03-23,8,0.29,17,0
CUST08394,2024-11-25,6,0.11,203,0
CUST08395,2023-12-05,1,0.45,116,0
CUST08396,2024-08-20,8,0.43,93,0
CUST08397,2023-05-01,6,0.54,194,0
CUST08398,2023-04-21,4,0.25,171,0
CUST08399,2024-01-20,1,0.56,99,2
CUST08400,2023-06-29,5,0.25,232,0
CUST08401,2024-10-02,3,0.89,6,0
CUST08402,2024-07-10,2,0.29,202,0
CUST08403,2023-06-08,5,0.3,166,2
CUST08404,2023-09-28,3,0.72,186,0
CUST08405,2024-01-01,6,0.52,9,2
CUST08406,2023-04-25,4,0.64,200,0
CUST08407,2024-11-14,4,0.61,30,0
CUST08408,2023-12-15,8,0.8,18,0
CUST08409,2024-02-17,3,0.78,64,2
CUST08410,2023-11-24,2,0.52,108,0
CUST08411,2024-01-20,8,0.47,175,3
CUST08412,2023-10-07,2,0.29,88,0
CUST08413,2023-03-28,2,0.86,61,0
CUST08414,2023-01-28,2,0.65,56,0
CUST08415,2023-08-16,8,0.29,214,0
CUST08416,2024-04-16,4,0.16,239,0
CUST08417,2023-10-15,6,0.26,14,0
CUST08418,2024-03-03,5,0.9,112,0
CUST08419,2024-11-18,8,0.69,9,0
CUST08420,2023-03-02,4,0.63,54,0
CUST08421,2023-05-14,1,0.27,154,0
CUST08422,2024-08-02,7,0.73,221,0
CUST08423,2024-12-31,8,0.36,30,0
CUST08424,2023-12-06,8,0.19,152,0
CUST08425,2024-06-22,4,0.17,159,0
CUST08426,2024-01-29,1,0.51,59,3
CUST08427,2023-06-17,3,0.74,14,0
CUST08428,2024-09-06,6,0.48,210,0
CUST08429,2023-09-14,1,0.68,72,1
CUST08430,2024-07-25,1,0.17,177,0
CUST08431,2024-11-01,0,0.83,142,0
CUST08432,2024-06-24,5,0.8,141,0
CUST08433,2023-02-15,3,0.09,67,0
CUST08434,2024-02-22,6,0.61,166,1
CUST08435,2023-08-01,8,0.75,176,0
CUST08436,2024-01-05,4,0.44,14,0
CUST08437,2023-08-15,0,0.06,16,0
CUST08438,2024-03-25,7,0.06,129,0
CUST08439,2023-11-11,0,0.87,225,0
CUST08440,2024-03-26,5,0.44,108,0
CUST08441,2023-08-14,7,0.9,227,0
CUST08442,2024-10-31,7,0.27,80,0
CUST08443,2024-09-03,5,0.29,28,1
CUST08444,2024-09-22,1,0.73,126,0
CUST08445,2024-10-05,8,0.9,44,1
CUST08446,2024-12-14,0,0.74,83,0
CUST08447,2023-11-29,2,0.93,154,0
CUST08448,2024-08-20,2,0.38,131,0
CUST08449,2023-08-02,8,0.41,110,0
CUST08450,2023-04-14,3,0.37,153,0
CUST08451,2023-07-10,5,0.52,205,2
CUST08452,2024-02-14,3,0.77,215,0
CUST08453,2024-02-01,5,0.27,49,0
CUST08454,2023-07-16,5,0.1,173,0
CUST08455,2023-09-03,3,0.62,210,0
CUST08456,2023-08-29,1,0.29,110,0
CUST08457,2023-12-03,0,0.69,237,3
CUST08458,2023-02-11,0,0.09,177,0
CUST08459,2024-08-24,5,0.17,51,0
CUST08460,2023-11-14,6,0.08,141,0
CUST08461,2024-11-28,7,0.51,117,0
CUST08462,2024-08-07,6,0.53,193,0
CUST08463,2024-06-06,1,0.87,173,0
CUST08464,2024-08-14,1,0.43,91,2
CUST08465,2024-08-09,4,0.2,223,1
CUST08466,2024-06-08,0,0.35,64,0
CUST08467,2023-10-21,6,0.9,131,0
CUST08468,2023-11-30,7,0.78,107,0
CUST08469,2024-11-08,3,0.08,234,2
CUST08470,2024-10-02,5,0.17,27,1
CUST08471,2024-10-01,3,0.29,104,0
CUST08472,2024-12-10,5,0.77,84,1
CUST08473,2024-04-01,8,0.15,145,0
CUST08474,2024-07-20,7,0.49,23,0
CUST08475,2023-05-31,4,0.08,117,1
CUST08476,2024-05-31,0,0.31,24,0
CUST08477,2024-05-05,5,0.49,128,1
CUST08478,2023-02-22,8,0.9,19,0
CUST08479,2024-11-09,8,0.85,58,0
CUST08480,2023-11-10,1,0.81,66,0
CUST08481,2023-11-06,7,0.42,166,0
CUST08482,2023-03-15,2,0.87,122,0
CUST08483,2023-11-07,3,0.87,150,1
CUST08484,2023-01-17,6,0.81,119,0
CUST08485,2023-01-30,7,0.18,133,1
CUST08486,2024-09-09,1,0.87,159,0
CUST08487,2024-01-18,0,0.63,8,0
CUST08488,2023-10-14,5,0.93,209,0
CUST08489,2024-12-10,0,0.16,155,0
CUST08490,2023-06-18,0,0.24,225,0
CUST08491,2024-11-21,5,0.33,146,0
CUST08492,2024-08-05,5,0.66,149,0
CUST08493,2023-01-01,8,0.78,124,0
CUST08494,2023-10-05,6,0.07,63,3
CUST08495,2024-09-01,8,0.36,229,1
CUST08496,2023-02-01,3,0.69,111,2
CUST08497,2024-12-08,3,0.65,120,1
CUST08498,2023-01-02,5,0.5,51,0
CUST08499,2023-12-14,5,0.29,200,2
CUST08500,2024-11-26,4,0.66,136,0
CUST08501,2023-02-18,5,0.64,81,3
CUST08502,2023-05-08,6,0.31,238,0
CUST08503,2024-07-08,4,0.39,102,0
CUST08504,2023-01-12,2,0.4,55,0
CUST08505,2023-02-09,7,0.67,70,0
CUST08506,2024-07-10,7,0.1,57,2
CUST08507,2024-05-17,4,0.21,124,0
CUST08508,2024-02-13,4,0.86,238,0
CUST08509,2023-10-10,8,0.1,90,0
CUST08510,2024-08-20,7,0.57,73,0
CUST08511,2023-09-09,7,0.06,117,2
CUST08512,2024-04-03,0,0.95,125,0
CUST08513,2023-03-16,1,0.66,78,2
CUST08514,2023-10-07,6,0.78,222,0
CUST08515,2024-01-30,1,0.82,54,1
CUST08516,2024-12-01,3,0.8,39,0
CUST08517,2023-12-10,2,0.94,181,0
CUST08518,2024-05-23,6,0.87,201,3
CUST08519,2023-05-26,7,0.64,22,0
CUST08520,2023-08-23,2,0.83,235,0
CUST08521,2024-03-09,6,0.85,28,0
CUST08522,2023-11-13,0,0.51,55,0
CUST08523,2023-03-15,4,0.5,200,1
CUST08524,2023-02-22,8,0.74,196,0
CUST08525,2023-07-17,4,0.57,166,0
CUST08526,2024-12-16,6,0.07,50,2
CUST08527,2023-05-19,2,0.26,162,0
CUST08528,2024-07-10,6,0.5,231,2
CUST08529,2023-09-07,4,0.07,191,0
CUST08530,2024-09-27,3,0.25,36,0
CUST08531,2023-12-22,2,0.75,187,1
CUST08532,2023-08-07,7,0.12,61,3
CUST08533,2023-03-17,3,0.42,91,0
CUST08534,2023-05-03,1,0.59,127,0
CUST08535,2023-02-21,5,0.21,214,0
CUST08536,2023-07-10,7,0.79,238,0
CUST08537,2024-12-24,6,0.79,228,0
CUST08538,2023-05-08,3,0.23,170,2
CUST08539,2024-07-15,3,0.59,133,0
CUST08540,2023-03-27,3,0.61,239,0
CUST08541,2024-06-17,2,0.13,6,0
CUST08542,2023-07-13,7,0.35,111,0
CUST08543,2023-10-02,2,0.36,216,0
CUST08544,2024-09-24,3,0.27,178,0
CUST08545,2024-09-05,0,0.4,77,0
CUST08546,2024-10-29,0,0.72,81,0
CUST08547,2023-08-07,8,0.5,101,0
CUST08548,2023-11-22,2,0.62,10,0
CUST08549,2024-05-08,3,0.63,55,0
CUST08550,2023-04-06,5,0.41,69,3
CUST08551,2024-04-09,8,0.7,96,1
CUST08552,2024-05-03,8,0.52,43,0
CUST08553,2024-06-04,6,0.69,121,1
CUST08554,2024-09-05,3,0.29,223,0
CUST08555,2024-05-09,6,0.83,240,1
CUST08556,2023-11-05,7,0.77,202,0
CUST08557,2024-05-04,7,0.61,134,0
CUST08558,2023-06-25,1,0.3,89,0
CUST08559,2024-12-27,8,0.64,133,0
CUST08560,2024-04-08,5,0.64,209,0
CUST08561,2023-02-01,7,0.38,180,0
CUST08562,2024-02-21,3,0.64,78,0
CUST08563,2024-10-27,7,0.34,169,0
CUST08564,2024-12-26,2,0.44,139,1
CUST08565,2024-12-25,3,0.55,235,1
CUST08566,2024-05-20,8,0.1,57,1
CUST08567,2024-05-09,1,0.88,164,0
CUST08568,2024-03-13,4,0.23,233,0
CUST08569,2024-09-05,0,0.09,174,3
CUST08570,2024-03-02,1,0.31,60,0
CUST08571,2023-10-30,5,0.27,201,0
CUST08572,2024-12-27,3,0.07,160,0
CUST08573,2024-08-17,4,0.47,27,2
CUST08574,2023-09-17,5,0.8,175,0
CUST08575,2023-01-29,1,0.83,52,0
CUST08576,2023-11-29,6,0.49,232,2
CUST08577,2023-06-24,2,0.06,182,0
CUST08578,2024-02-01,0,0.58,14,2
CUST08579,2023-08-17,6,0.06,225,0
CUST08580,2023-10-09,6,0.28,78,0
CUST08581,2024-02-17,7,0.41,210,1
CUST08582,2024-08-30,5,0.28,234,0
CUST08583,2023-09-07,4,0.12,131,0
CUST08584,2024-05-02,0,0.76,97,0
CUST08585,2024-03-15,3,0.4,203,0
CUST08586,2024-04-05,3,0.32,100,2
CUST08587,2023-12-02,2,0.13,143,0
CUST08588,2023-10-18,6,0.6,133,0
CUST08589,2024-03-29,5,0.32,120,0
CUST08590,2024-09-19,6,0.18,217,0
CUST08591,2024-06-18,6,0.69,54,0
CUST08592,2023-11-27,6,0.41,208,0
CUST08593,2023-04-05,8,0.62,110,0
CUST08594,2023-12-23,3,0.67,62,1
CUST08595,2024-10-29,4,0.59,175,0
CUST08596,2024-07-24,6,0.22,12,0
CUST08597,2024-09-13,3,0.16,205,0
CUST08598,2024-11-24,8,0.61,85,0
CUST08599,2024-11-11,1,0.05,163,0
CUST08600,2024-12-21,8,0.21,64,2
CUST08601,2023-04-12,0,0.78,218,0
CUST08602,2024-01-27,8,0.85,212,0
CUST08603,2024-12-28,3,0.37,158,0
CUST08604,2023-11-23,6,0.32,182,0
CUST08605,2023-11-03,0,0.34,178,1
CUST08606,2024-09-04,0,0.42,33,0
CUST08607,2023-10-04,3,0.49,150,0
CUST08608,2023-01-26,5,0.14,111,2
CUST08609,2023-08-21,8,0.32,33,2
CUST08610,2023-06-12,1,0.2,8,1
CUST08611,2023-09-28,7,0.23,98,0
CUST08612,2024-01-22,8,0.8,178,0
CUST08613,2023-11-01,1,0.94,72,0
CUST08614,2024-09-09,0,0.33,94,1
CUST08615,2024-02-17,5,0.71,63,0
CUST08616,2023-06-10,6,0.45,137,2
CUST08617,2024-01-30,1,0.12,88,0
CUST08618,2023-06-11,4,0.2,146,3
CUST08619,2024-12-20,3,0.67,139,0
CUST08620,2023-05-04,8,0.15,215,1
CUST08621,2023-10-08,8,0.86,128,0
CUST08622,2023-11-08,3,0.16,224,2
CUST08623,2023-10-26,5,0.38,125,0
CUST08624,2024-11-23,1,0.47,146,3
CUST08625,2023-04-21,0,0.58,25,0
CUST08626,2023-07-04,1,0.16,74,0
CUST08627,2024-11-06,6,0.91,199,0
CUST08628,2023-11-18,4,0.16,160,0
CUST08629,2024-08-24,3,0.49,144,0
CUST08630,2023-10-17,6,0.42,230,0
CUST08631,2024-09-19,7,0.11,141,3
CUST08632,2024-08-06,8,0.69,107,0
CUST08633,2024-11-10,2,0.83,31,0
CUST08634,2024-06-25,7,0.94,155,0
CUST08635,2024-10-29,8,0.44,222,0
CUST08636,2023-09-16,4,0.92,212,0
CUST08637,2023-03-05,2,0.33,12,0
CUST08638,2024-04-20,5,0.36,239,0
CUST08639,2024-12-10,7,0.37,203,0
CUST08640,2023-07-31,8,0.26,145,0
CUST08641,2023-12-14,7,0.86,121,0
CUST08642,2023-12-21,8,0.12,158,0
CUST08643,2024-01-27,2,0.66,43,0
CUST08644,2023-06-28,2,0.43,7,0
CUST08645,2023-04-15,8,0.95,30,0
CUST08646,2023-12-23,5,0.52,155,0
CUST08647,2024-08-26,6,0.36,116,0
CUST08648,2024-02-15,0,0.3,56,0
CUST08649,2023-10-27,0,0.09,44,0
CUST08650,2023-07-11,3,0.33,138,2
CUST08651,2023-07-26,0,0.63,48,0
CUST08652,2024-03-09,0,0.64,53,1
CUST08653,2023-03-16,4,0.18,222,0
CUST08654,2023-12-24,0,0.43,11,0
CUST08655,2024-06-15,3,0.56,213,2
CUST08656,2023-06-04,1,0.21,191,0
CUST08657,2024-02-16,6,0.22,190,0
CUST08658,2023-04-01,5,0.16,155,2
CUST08659,2023-11-19,8,0.59,8,0
CUST08660,2024-02-03,3,0.57,236,0
CUST08661,2024-07-04,7,0.55,55,1
CUST08662,2024-10-10,2,0.83,217,0
CUST08663,2024-03-04,8,0.34,146,0
CUST08664,2023-01-30,8,0.75,120,0
CUST08665,2023-05-08,4,0.15,11,0
CUST08666,2023-09-02,2,0.74,17,0
CUST08667,2024-08-13,3,0.24,111,0
CUST08668,2024-07-29,2,0.34,53,0
CUST08669,2024-05-06,1,0.51,32,0
CUST08670,2023-05-17,3,0.48,207,0
CUST08671,2023-01-23,4,0.49,100,1
CUST08672,2023-10-27,0,0.75,116,1
CUST08673,2023-09-07,4,0.63,221,2
CUST08674,2024-08-07,3,0.17,105,0
CUST08675,2023-03-27,5,0.2,140,0
CUST08676,2024-05-22,2,0.78,58,0
CUST08677,2023-08-22,3,0.5,120,0
CUST08678,2023-01-22,4,0.27,57,2
CUST08679,2023-05-10,0,0.39,172,0
CUST08680,2023-06-17,0,0.56,183,1
CUST08681,2024-04-21,5,0.42,142,1
CUST08682,2024-09-20,6,0.75,99,0
CUST08683,2024-03-15,6,0.87,96,1
CUST08684,2024-04-09,0,0.37,111,0
CUST08685,2023-06-26,5,0.9,194,0
CUST08686,2024-06-27,0,0.65,23,0
CUST08687,2023-11-17,5,0.6,189,2
CUST08688,2024-12-28,1,0.39,81,0
CUST08689,2024-01-03,1,0.63,214,0
CUST08690,2024-01-18,8,0.38,169,0
CUST08691,2023-08-06,3,0.64,150,1
CUST08692,2024-05-19,2,0.45,147,0
CUST08693,2024-07-15,3,0.95,103,0
CUST08694,2024-02-22,8,0.28,198,0
CUST08695,2024-02-29,4,0.52,111,1
CUST08696,2023-10-10,8,0.11,169,0
CUST08697,2024-08-28,7,0.74,126,3
CUST08698,2024-01-12,1,0.78,161,0
CUST08699,2024-04-15,4,0.84,215,0
CUST08700,2023-04-26,0,0.81,205,2
CUST08701,2024-11-25,0,0.61,67,0
CUST08702,2024-07-02,6,0.78,238,0
CUST08703,2023-07-10,7,0.73,235,0
CUST08704,2024-02-23,2,0.15,196,0
CUST08705,2024-11-29,1,0.72,69,0
CUST08706,2024-08-23,4,0.59,189,0
CUST08707,2023-08-29,4,0.12,49,0
CUST08708,2024-06-27,4,0.24,234,3
CUST08709,2024-09-09,8,0.42,182,0
CUST08710,2023-08-11,4,0.18,175,0
CUST08711,2024-05-21,2,0.05,193,0
CUST08712,2023-05-21,0,0.86,196,2
CUST08713,2024-08-18,0,0.47,159,0
CUST08714,2023-03-28,1,0.53,219,0
CUST08715,2024-05-14,0,0.49,22,3
CUST08716,2023-10-22,0,0.89,88,0
CUST08717,2024-06-06,0,0.37,135,0
CUST08718,2024-08-21,4,0.18,19,0
