customer_id,joining_date,credit_score,annual_income,employment_status,residential_status,age,state
CUST08219,2022-05-02,538,1537540,Unemployed,Owned,39,Karnataka
CUST08220,2021-07-18,399,1670715,Self-Employed,Owned,41,Uttar Pradesh
CUST08221,2021-04-23,788,382420,Self-Employed,Owned,20,Kerala
CUST08222,2020-11-20,839,840073,Self-Employed,Owned,59,Karnataka
CUST08223,2022-02-09,784,1586741,Employed,Owned,60,Tamil Nadu
CUST08224,2021-11-02,300,793610,Employed,Rented,56,Delhi
CUST08225,2022-05-14,464,1524094,Self-Employed,Rented,55,Uttar Pradesh
CUST08226,2022-11-28,775,1470442,Self-Employed,Rented,52,Karnataka
CUST08227,2020-01-12,371,837775,Self-Employed,Rented,43,Rajasthan
CUST08228,2021-10-28,753,940038,Unemployed,Rented,57,Kerala
CUST08229,2022-03-28,831,1368609,Self-Employed,Rented,39,Gujarat
CUST08230,2023-05-29,498,553414,Employed,Owned,33,Delhi
CUST08231,2023-04-23,607,1364133,Employed,Rented,29,Karnataka
CUST08232,2020-09-28,756,1255871,Self-Employed,Rented,63,Gujarat
CUST08233,2021-02-23,434,1807680,Employed,Owned,65,Maharashtra
CUST08234,2023-08-09,572,928853,Unemployed,Rented,44,Delhi
CUST08235,2020-05-15,786,1124951,Self-Employed,Owned,53,Telangana
CUST08236,2021-12-21,431,248288,Self-Employed,Owned,19,Karnataka
CUST08237,2021-05-02,453,460108,Employed,Owned,47,Maharashtra
CUST08238,2022-08-12,768,1732723,Employed,Rented,38,West Bengal
CUST08239,2020-06-11,460,1544224,Self-Employed,Rented,30,Tamil Nadu
CUST08240,2021-01-19,823,487116,Employed,Rented,49,Tamil Nadu
CUST08241,2022-07-26,808,1524321,Employed,Owned,41,West Bengal
CUST08242,2020-11-01,658,957721,Unemployed,Rented,23,Maharashtra
CUST08243,2022-12-01,491,1078093,Self-Employed,Rented,27,Karnataka
CUST08244,2020-12-20,444,1476363,Self-Employed,Owned,62,Gujarat
CUST08245,2023-08-11,808,1660728,Unemployed,Owned,28,Maharashtra
CUST08246,2020-10-01,598,1939319,Employed,Owned,23,Delhi
CUST08247,2020-09-01,632,211421,Unemployed,Rented,70,Gujarat
CUST08248,2023-09-18,551,1793694,Unemployed,Owned,69,Delhi
CUST08249,2020-02-05,659,1426711,Unemployed,Owned,35,Gujarat
CUST08250,2020-07-27,317,764816,Self-Employed,Owned,51,Uttar Pradesh
CUST08251,2020-06-05,643,1940773,Self-Employed,Rented,64,Maharashtra
CUST08252,2022-08-28,514,836740,Self-Employed,Owned,47,Maharashtra
CUST08253,2023-10-28,506,1142064,Self-Employed,Owned,68,Telangana
CUST08254,2021-07-25,650,334722,Unemployed,Owned,41,Maharashtra
CUST08255,2022-09-11,783,1864892,Employed,Rented,67,West Bengal
CUST08256,2023-12-05,845,561133,Self-Employed,Rented,24,Telangana
CUST08257,2021-02-05,493,920014,Unemployed,Owned,66,Uttar Pradesh
CUST08258,2022-02-10,785,340319,Unemployed,Rented,43,Maharashtra
CUST08259,2020-07-23,829,516903,Unemployed,Owned,21,Maharashtra
CUST08260,2023-07-09,485,556236,Employed,Owned,63,Rajasthan
CUST08261,2021-11-24,534,904823,Unemployed,Rented,44,Maharashtra
CUST08262,2023-06-27,761,275724,Employed,Owned,26,Kerala
CUST08263,2023-06-05,488,754401,Self-Employed,Rented,55,West Bengal
CUST08264,2023-12-07,371,610339,Unemployed,Owned,66,West Bengal
CUST08265,2020-08-07,516,697015,Unemployed,Owned,35,Maharashtra
CUST08266,2022-07-07,785,943175,Employed,Owned,22,Kerala
CUST08267,2021-01-12,578,402185,Employed,Owned,29,Tamil Nadu
CUST08268,2021-06-13,431,1037078,Employed,Owned,66,Karnataka
CUST08269,2020-05-11,658,1795042,Employed,Rented,28,Karnataka
CUST08270,2023-07-28,611,1688827,Self-Employed,Owned,39,Uttar Pradesh
CUST08271,2022-06-14,387,254847,Unemployed,Rented,20,Telangana
CUST08272,2021-07-12,436,826441,Self-Employed,Owned,39,Karnataka
CUST08273,2022-11-08,781,1492962,Employed,Owned,57,Kerala
CUST08274,2023-08-14,740,769863,Employed,Owned,23,Tamil Nadu
CUST08275,2023-03-21,577,1869429,Unemployed,Rented,62,Tamil Nadu
CUST08276,2023-08-27,577,1315875,Self-Employed,Owned,29,Kerala
CUST08277,2022-07-02,343,1650119,Employed,Rented,45,Karnataka
CUST08278,2021-12-13,436,1116126,Employed,Owned,52,Kerala
CUST08279,2021-12-29,798,1032160,Employed,Owned,31,Karnataka
CUST08280,2021-12-27,704,847549,Employed,Rented,56,Karnataka
CUST08281,2022-12-03,613,970296,Self-Employed,Rented,48,Gujarat
CUST08282,2022-01-09,848,1919787,Unemployed,Rented,61,Maharashtra
CUST08283,2022-01-14,762,872196,Unemployed,Rented,70,Uttar Pradesh
CUST08284,2022-08-07,370,1854847,Self-Employed,Owned,18,Telangana
CUST08285,2023-02-16,347,1982874,Employed,Owned,47,West Bengal
CUST08286,2022-02-13,488,1806826,Self-Employed,Owned,70,Kerala
CUST08287,2022-07-19,837,1192481,Unemployed,Rented,65,Delhi
CUST08288,2021-07-09,572,593223,Unemployed,Owned,29,Telangana
CUST08289,2022-05-11,616,829929,Unemployed,Owned,67,Tamil Nadu
CUST08290,2023-03-16,775,1296782,Employed,Rented,36,Karnataka
CUST08291,2022-10-16,505,1207264,Employed,Rented,70,Maharashtra
CUST08292,2021-11-15,439,1119419,Unemployed,Owned,67,Rajasthan
CUST08293,2020-04-29,653,1641821,Employed,Owned,64,Telangana
CUST08294,2022-07-28,439,1610984,Self-Employed,Rented,32,Uttar Pradesh
CUST08295,2023-07-22,391,1815922,Employed,Rented,21,Telangana
CUST08296,2022-07-14,713,1948628,Unemployed,Owned,43,Kerala
CUST08297,2021-08-01,423,1528696,Self-Employed,Owned,36,Kerala
CUST08298,2020-12-24,524,456085,Self-Employed,Rented,57,Telangana
CUST08299,2020-01-31,800,860917,Unemployed,Rented,59,Tamil Nadu
CUST08300,2020-04-14,501,553112,Self-Employed,Rented,69,Maharashtra
CUST08301,2020-06-04,755,1334666,Employed,Owned,32,Gujarat
CUST08302,2023-10-22,364,1103631,Unemployed,Rented,48,Delhi
CUST08303,2022-12-25,410,439805,Unemployed,Rented,40,Karnataka
CUST08304,2020-11-21,550,891617,Self-Employed,Owned,27,Gujarat
CUST08305,2020-10-30,443,1686406,Self-Employed,Rented,28,Gujarat
CUST08306,2021-09-18,815,277655,Unemployed,Owned,70,Delhi
CUST08307,2021-07-23,560,1527481,Unemployed,Owned,69,Tamil Nadu
CUST08308,2021-12-08,481,1140440,Employed,Rented,50,Uttar Pradesh
CUST08309,2020-02-29,573,1741041,Self-Employed,Owned,35,Maharashtra
CUST08310,2023-07-09,479,1364199,Self-Employed,Rented,51,Uttar Pradesh
CUST08311,2021-09-15,414,1281047,Employed,Owned,68,Kerala
CUST08312,2021-07-26,703,1477726,Self-Employed,Rented,41,West Bengal
CUST08313,2020-01-31,548,1361669,Employed,Rented,53,Maharashtra
CUST08314,2022-09-18,427,624061,Self-Employed,Rented,52,Delhi
CUST08315,2020-02-23,404,296120,Self-Employed,Rented,51,Karnataka
CUST08316,2022-02-08,474,987768,Unemployed,Owned,65,Tamil Nadu
CUST08317,2020-08-08,505,1877386,Employed,Rented,51,Tamil Nadu
CUST08318,2021-10-19,360,738274,Self-Employed,Rented,19,Rajasthan
CUST08319,2021-03-17,427,1128314,Employed,Owned,62,Kerala
CUST08320,2022-09-28,827,832691,Self-Employed,Rented,46,Gujarat
CUST08321,2021-11-22,451,1148945,Self-Employed,Rented,49,Maharashtra
CUST08322,2020-12-12,713,1181159,Employed,Rented,43,West Bengal
CUST08323,2023-09-18,565,1245719,Employed,Rented,59,Maharashtra
CUST08324,2022-03-14,486,1148090,Self-Employed,Rented,20,Maharashtra
CUST08325,2022-05-09,591,269729,Unemployed,Owned,39,Rajasthan
CUST08326,2020-05-23,479,853496,Self-Employed,Rented,38,Gujarat
CUST08327,2021-07-29,698,1121040,Employed,Rented,43,Telangana
CUST08328,2021-02-22,514,985805,Unemployed,Owned,32,Rajasthan
CUST08329,2020-10-06,671,1895432,Unemployed,Owned,55,Gujarat
CUST08330,2021-03-18,379,817809,Self-Employed,Owned,67,Karnataka
CUST08331,2021-06-27,591,1729159,Self-Employed,Rented,39,Delhi
CUST08332,2023-11-15,457,631510,Unemployed,Rented,22,Kerala
CUST08333,2023-11-21,829,1695677,Self-Employed,Owned,40,Maharashtra
CUST08334,2022-04-22,546,273780,Self-Employed,Owned,43,Tamil Nadu
CUST08335,2022-11-05,472,703594,Employed,Rented,43,Karnataka
CUST08336,2023-11-08,466,1906981,Unemployed,Owned,26,Tamil Nadu
CUST08337,2023-05-23,618,1595745,Employed,Owned,28,Karnataka
CUST08338,2022-05-29,639,592163,Self-Employed,Rented,48,Delhi
CUST08339,2022-09-22,828,1799445,Self-Employed,Owned,32,Delhi
CUST08340,2020-02-16,369,703287,Employed,Owned,31,Telangana
CUST08341,2021-11-09,408,662441,Unemployed,Owned,70,Gujarat
CUST08342,2021-11-03,659,1335637,Unemployed,Owned,41,Gujarat
CUST08343,2021-09-21,401,1032708,Employed,Rented,43,Kerala
CUST08344,2020-08-19,400,512843,Unemployed,Owned,49,West Bengal
CUST08345,2023-04-23,512,382029,Unemployed,Rented,33,West Bengal
CUST08346,2021-02-07,412,1015358,Self-Employed,Owned,60,Telangana
CUST08347,2020-05-06,374,1036405,Employed,Rented,32,Uttar Pradesh
CUST08348,2022-12-24,685,591567,Employed,Owned,22,Uttar Pradesh
CUST08349,2020-06-27,400,1774221,Self-Employed,Rented,43,Karnataka
CUST08350,2021-12-04,631,1159441,Self-Employed,Owned,69,Telangana
CUST08351,2021-09-24,602,767903,Unemployed,Owned,44,Karnataka
CUST08352,2022-08-28,471,1287019,Self-Employed,Rented,20,Rajasthan
CUST08353,2022-07-02,476,1396781,Self-Employed,Owned,23,Karnataka
CUST08354,2020-07-06,359,549538,Unemployed,Owned,54,Karnataka
CUST08355,2020-12-18,651,348424,Employed,Owned,57,West Bengal
CUST08356,2022-12-05,439,395399,Self-Employed,Rented,23,Gujarat
CUST08357,2022-12-24,796,881950,Employed,Rented,61,Telangana
CUST08358,2020-03-05,671,1144968,Self-Employed,Rented,20,Uttar Pradesh
CUST08359,2023-01-23,576,771861,Employed,Rented,39,Rajasthan
CUST08360,2022-06-24,619,1065791,Employed,Rented,36,Delhi
CUST08361,2022-08-30,710,1441219,Unemployed,Rented,39,Maharashtra
CUST08362,2023-02-05,419,312112,Self-Employed,Rented,22,West Bengal
CUST08363,2021-02-12,397,731685,Employed,Rented,42,Delhi
CUST08364,2022-05-13,766,1068940,Unemployed,Owned,55,Maharashtra
CUST08365,2020-01-17,758,1544793,Employed,Rented,54,Maharashtra
CUST08366,2020-04-09,752,1088197,Unemployed,Rented,53,Rajasthan
CUST08367,2021-03-20,386,825691,Employed,Owned,62,Telangana
CUST08368,2023-08-09,816,1262503,Employed,Rented,21,Maharashtra
CUST08369,2023-06-21,650,1747546,Employed,Rented,48,Maharashtra
CUST08370,2023-08-02,304,1142245,Self-Employed,Rented,46,Rajasthan
CUST08371,2020-03-21,318,1618248,Unemployed,Owned,50,Tamil Nadu
CUST08372,2022-04-04,748,607645,Self-Employed,Rented,33,Maharashtra
CUST08373,2020-08-01,796,1852189,Self-Employed,Rented,68,Telangana
CUST08374,2023-10-10,462,1738192,Unemployed,Rented,56,Maharashtra
CUST08375,2023-03-06,437,1392836,Employed,Rented,63,Uttar Pradesh
CUST08376,2023-11-29,495,1836976,Employed,Owned,64,Gujarat
CUST08377,2022-10-27,808,1434955,Employed,Owned,40,Telangana
CUST08378,2021-07-30,828,286756,Unemployed,Rented,31,Gujarat
CUST08379,2022-04-22,666,776261,Unemployed,Owned,66,Kerala
CUST08380,2022-12-02,784,459778,Employed,Owned,66,Uttar Pradesh
CUST08381,2020-11-04,778,429783,Employed,Owned,29,Telangana
CUST08382,2022-05-04,481,705279,Unemployed,Owned,49,Tamil Nadu
CUST08383,2022-11-23,571,1291373,Employed,Owned,50,Uttar Pradesh
CUST08384,2022-07-02,466,1822027,Unemployed,Rented,43,Karnataka
CUST08385,2020-03-09,489,1745108,Employed,Rented,26,Gujarat
CUST08386,2022-05-09,665,696189,Self-Employed,Owned,47,Uttar Pradesh
CUST08387,2021-04-19,734,1409723,Unemployed,Owned,30,Kerala
CUST08388,2023-04-03,647,1464047,Employed,Rented,24,Uttar Pradesh
CUST08389,2023-05-10,518,320507,Self-Employed,Owned,32,Tamil Nadu
CUST08390,2023-12-27,558,1837402,Employed,Owned,70,Kerala
CUST08391,2022-07-12,522,620021,Self-Employed,Owned,68,Delhi
CUST08392,2021-05-03,583,1226069,Employed,Rented,31,Maharashtra
CUST08393,2021-09-19,399,975682,Employed,Rented,35,Telangana
CUST08394,2023-02-17,311,1123472,Employed,Rented,69,Telangana
CUST08395,2023-08-11,565,1128899,Self-Employed,Owned,39,Maharashtra
CUST08396,2020-12-30,850,950521,Unemployed,Owned,53,Tamil Nadu
CUST08397,2023-08-02,516,500346,Unemployed,Owned,62,West Bengal
CUST08398,2022-04-25,472,1539510,Self-Employed,Owned,65,West Bengal
CUST08399,2023-08-02,535,1277835,Employed,Rented,52,Gujarat
CUST08400,2020-02-21,497,754973,Employed,Rented,20,Gujarat
CUST08401,2022-04-15,701,1023915,Employed,Owned,42,Rajasthan
CUST08402,2022-05-18,622,883309,Self-Employed,Rented,41,Gujarat
CUST08403,2022-10-21,625,986816,Employed,Owned,27,West Bengal
CUST08404,2023-05-29,724,1881328,Self-Employed,Owned,56,Kerala
CUST08405,2021-12-09,648,1140340,Unemployed,Owned,24,Uttar Pradesh
CUST08406,2022-01-07,582,1222222,Self-Employed,Owned,56,Rajasthan
CUST08407,2023-02-01,523,510697,Employed,Owned,51,Karnataka
CUST08408,2020-07-15,416,1103889,Unemployed,Rented,51,Kerala
CUST08409,2021-09-28,395,1890354,Unemployed,Owned,68,Maharashtra
CUST08410,2023-11-26,540,400923,Self-Employed,Rented,70,Uttar Pradesh
CUST08411,2021-07-25,718,513910,Unemployed,Owned,45,Uttar Pradesh
CUST08412,2021-11-16,836,1968376,Self-Employed,Rented,51,Delhi
CUST08413,2022-05-12,349,1934662,Unemployed,Owned,29,Uttar Pradesh
CUST08414,2023-08-19,365,1207825,Self-Employed,Rented,21,Delhi
CUST08415,2021-05-07,741,1020004,Self-Employed,Rented,28,Tamil Nadu
CUST08416,2020-03-21,532,1863780,Employed,Owned,62,Gujarat
CUST08417,2022-06-06,316,1985221,Unemployed,Owned,33,Tamil Nadu
CUST08418,2023-07-13,468,226866,Unemployed,Rented,51,Tamil Nadu
CUST08419,2020-12-03,826,602097,Employed,Rented,51,West Bengal
CUST08420,2021-05-09,795,494288,Unemployed,Rented,69,Rajasthan
CUST08421,2022-03-18,778,1012049,Unemployed,Rented,70,Maharashtra
CUST08422,2021-01-17,682,775229,Self-Employed,Rented,35,Gujarat
CUST08423,2022-03-17,738,687479,Employed,Rented,46,Uttar Pradesh
CUST08424,2022-08-15,352,752555,Self-Employed,Rented,40,Rajasthan
CUST08425,2022-05-12,438,914097,Self-Employed,Rented,28,Maharashtra
CUST08426,2021-08-15,791,983981,Self-Employed,Owned,67,West Bengal
CUST08427,2022-07-24,591,1784528,Employed,Rented,30,Rajasthan
CUST08428,2020-09-22,799,1023147,Employed,Rented,58,Telangana
CUST08429,2023-11-03,773,615586,Employed,Owned,43,Uttar Pradesh
CUST08430,2021-09-06,654,711738,Unemployed,Owned,37,Delhi
CUST08431,2022-04-24,796,1103279,Self-Employed,Owned,69,West Bengal
CUST08432,2023-10-30,420,1760743,Employed,Rented,67,Telangana
CUST08433,2020-08-10,643,1658354,Self-Employed,Owned,27,West Bengal
CUST08434,2023-11-14,808,1132352,Unemployed,Rented,60,Gujarat
CUST08435,2021-10-22,792,205679,Unemployed,Rented,24,Telangana
CUST08436,2022-05-14,559,530487,Employed,Owned,33,Gujarat
CUST08437,2020-03-29,826,1066801,Self-Employed,Rented,21,Kerala
CUST08438,2020-02-09,639,1449790,Self-Employed,Rented,42,Delhi
CUST08439,2020-07-29,816,1364680,Unemployed,Owned,26,Gujarat
CUST08440,2023-02-13,611,1348213,Self-Employed,Rented,22,Gujarat
CUST08441,2020-12-19,399,716967,Unemployed,Rented,61,Tamil Nadu
CUST08442,2021-06-25,723,1600122,Self-Employed,Rented,38,Rajasthan
CUST08443,2023-04-09,463,1860815,Employed,Rented,58,Gujarat
CUST08444,2021-02-14,826,1880083,Employed,Rented,22,Tamil Nadu
CUST08445,2023-12-29,726,1101277,Employed,Rented,18,Tamil Nadu
CUST08446,2022-03-14,626,1918840,Self-Employed,Rented,18,Tamil Nadu
CUST08447,2021-05-12,841,1729586,Employed,Owned,32,West Bengal
CUST08448,2021-11-04,850,357965,Unemployed,Rented,40,Tamil Nadu
CUST08449,2022-08-06,331,1142642,Self-Employed,Rented,66,Karnataka
CUST08450,2020-06-11,330,1890268,Self-Employed,Rented,44,Karnataka
CUST08451,2020-01-02,378,453251,Self-Employed,Owned,45,Maharashtra
CUST08452,2022-02-14,574,1397023,Self-Employed,Rented,55,Rajasthan
CUST08453,2020-07-30,413,1156872,Self-Employed,Owned,66,Kerala
CUST08454,2020-12-16,320,1776316,Self-Employed,Rented,19,Kerala
CUST08455,2020-10-18,734,1240213,Self-Employed,Owned,40,Rajasthan
CUST08456,2023-08-23,619,568940,Employed,Owned,61,Kerala
CUST08457,2021-03-04,478,203427,Employed,Rented,26,Gujarat
CUST08458,2021-10-09,670,727360,Self-Employed,Rented,37,West Bengal
CUST08459,2023-08-15,666,458543,Employed,Rented,67,Delhi
CUST08460,2021-03-04,504,516900,Employed,Rented,27,Delhi
CUST08461,2021-03-25,619,1457806,Unemployed,Rented,42,Kerala
CUST08462,2021-12-21,452,1431787,Employed,Rented,45,Karnataka
CUST08463,2021-10-28,415,279558,Unemployed,Rented,30,Gujarat
CUST08464,2022-02-15,778,433838,Unemployed,Owned,61,Gujarat
CUST08465,2023-05-13,661,761067,Employed,Rented,27,Uttar Pradesh
CUST08466,2020-10-26,682,1335679,Employed,Rented,64,Uttar Pradesh
CUST08467,2020-05-27,539,853489,Unemployed,Rented,49,Telangana
CUST08468,2023-11-14,477,1624704,Employed,Owned,49,Kerala
CUST08469,2020-12-18,471,825343,Employed,Rented,38,Rajasthan
CUST08470,2021-03-23,546,687757,Self-Employed,Rented,25,West Bengal
CUST08471,2022-11-28,777,200868,Unemployed,Rented,53,Maharashtra
CUST08472,2021-07-21,842,1676076,Self-Employed,Rented,34,Rajasthan
CUST08473,2020-09-09,813,1905150,Employed,Rented,68,Rajasthan
CUST08474,2022-08-13,626,1300666,Self-Employed,Rented,19,Rajasthan
CUST08475,2020-06-21,436,1406078,Unemployed,Rented,65,Karnataka
CUST08476,2020-07-17,534,1662578,Employed,Rented,45,Kerala
CUST08477,2021-09-01,527,1047452,Unemployed,Owned,42,Telangana
CUST08478,2023-05-05,778,1173954,Self-Employed,Rented,30,Karnataka
CUST08479,2020-02-15,791,682512,Employed,Owned,18,Rajasthan
CUST08480,2022-11-14,646,548527,Employed,Owned,64,Telangana
CUST08481,2020-03-30,492,401502,Unemployed,Owned,67,Uttar Pradesh
CUST08482,2023-02-24,499,380823,Self-Employed,Owned,52,Delhi
CUST08483,2021-12-31,746,231084,Unemployed,Owned,49,Delhi
CUST08484,2020-03-30,319,1326648,Employed,Rented,56,Gujarat
CUST08485,2023-03-17,765,1253625,Employed,Rented,53,Uttar Pradesh
CUST08486,2020-10-06,473,1206695,Employed,Rented,56,Karnataka
CUST08487,2023-01-13,315,1712167,Employed,Rented,35,Telangana
CUST08488,2022-06-15,685,1786896,Unemployed,Rented,22,Rajasthan
CUST08489,2020-09-10,820,1725721,Employed,Owned,34,Gujarat
CUST08490,2020-12-16,321,575925,Self-Employed,Owned,33,Gujarat
CUST08491,2022-05-31,681,1075027,Unemployed,Owned,26,Gujarat
CUST08492,2022-03-11,659,1793186,Employed,Owned,33,Gujarat
CUST08493,2021-08-06,315,309327,Employed,Owned,27,Gujarat
CUST08494,2022-09-14,733,1110784,Unemployed,Owned,24,Kerala
CUST08495,2022-10-31,457,1001382,Employed,Owned,49,Kerala
CUST08496,2023-10-15,832,1142621,Employed,Rented,34,Uttar Pradesh
CUST08497,2021-03-23,684,847510,Employed,Rented,56,Delhi
CUST08498,2021-01-16,548,965972,Self-Employed,Owned,44,Delhi
CUST08499,2020-08-11,794,422576,Self-Employed,Owned,60,Delhi
CUST08500,2021-04-24,462,435064,Unemployed,Owned,43,Uttar Pradesh
CUST08501,2023-02-08,683,1440745,Unemployed,Rented,53,West Bengal
CUST08502,2021-10-12,700,1072849,Employed,Owned,38,Rajasthan
CUST08503,2021-11-16,683,1575882,Unemployed,Owned,43,Rajasthan
CUST08504,2020-06-19,844,1243465,Employed,Rented,57,Uttar Pradesh
CUST08505,2023-05-24,656,1762339,Self-Employed,Rented,26,Kerala
CUST08506,2023-01-30,558,1220951,Employed,Owned,58,Gujarat
CUST08507,2022-01-20,346,934554,Self-Employed,Owned,35,West Bengal
CUST08508,2020-10-27,317,745934,Employed,Rented,56,Gujarat
CUST08509,2022-03-21,830,1686489,Self-Employed,Rented,23,Rajasthan
CUST08510,2020-10-12,357,998219,Self-Employed,Rented,54,Uttar Pradesh
CUST08511,2021-06-21,398,587742,Unemployed,Rented,58,Delhi
CUST08512,2022-05-02,673,1135664,Employed,Owned,38,Tamil Nadu
CUST08513,2022-07-20,727,923584,Self-Employed,Owned,56,Maharashtra
CUST08514,2021-02-28,427,1988987,Employed,Owned,34,Uttar Pradesh
CUST08515,2020-10-31,717,1493982,Self-Employed,Owned,68,Kerala
CUST08516,2023-10-04,511,668510,Unemployed,Rented,49,Karnataka
CUST08517,2021-12-09,771,1947682,Unemployed,Rented,42,Gujarat
CUST08518,2022-03-14,808,763463,Unemployed,Owned,42,Tamil Nadu
CUST08519,2022-07-16,535,1282397,Employed,Owned,41,Telangana
CUST08520,2021-11-01,570,1669212,Self-Employed,Rented,37,Kerala
CUST08521,2023-11-01,531,1034992,Employed,Owned,30,Delhi
CUST08522,2022-04-10,591,1691305,Unemployed,Owned,66,Gujarat
CUST08523,2020-08-26,441,955539,Unemployed,Owned,36,Delhi
CUST08524,2020-08-25,671,1967645,Self-Employed,Owned,21,Gujarat
CUST08525,2022-09-26,706,418156,Employed,Rented,27,Gujarat
CUST08526,2022-07-04,755,942836,Self-Employed,Owned,26,Tamil Nadu
CUST08527,2021-12-18,822,1179174,Employed,Owned,66,Rajasthan
CUST08528,2022-01-16,847,759002,Unemployed,Rented,67,Tamil Nadu
CUST08529,2023-05-06,421,1759445,Employed,Rented,41,Maharashtra
CUST08530,2022-04-17,646,926666,Self-Employed,Owned,25,Rajasthan
CUST08531,2023-05-25,361,1046233,Unemployed,Rented,31,West Bengal
CUST08532,2022-06-09,604,758831,Self-Employed,Rented,44,West Bengal
CUST08533,2022-08-18,312,623067,Unemployed,Owned,57,Maharashtra
CUST08534,2022-11-16,390,1086727,Unemployed,Rented,24,Rajasthan
CUST08535,2020-07-23,764,257779,Unemployed,Owned,55,Delhi
CUST08536,2020-09-26,521,836784,Employed,Owned,52,Delhi
CUST08537,2023-07-06,775,487555,Employed,Owned,30,Rajasthan
CUST08538,2020-10-29,519,1279045,Self-Employed,Owned,65,Gujarat
CUST08539,2021-08-29,836,1348820,Unemployed,Rented,56,Rajasthan
CUST08540,2022-04-27,561,1967065,Self-Employed,Rented,62,Uttar Pradesh
CUST08541,2022-03-18,584,853342,Self-Employed,Rented,20,Telangana
CUST08542,2021-02-15,571,1193465,Self-Employed,Owned,18,Karnataka
CUST08543,2022-09-12,572,1055267,Unemployed,Rented,23,West Bengal
CUST08544,2023-06-18,751,245360,Self-Employed,Owned,50,Maharashtra
CUST08545,2022-06-29,349,1043246,Unemployed,Rented,60,Tamil Nadu
CUST08546,2021-10-15,590,734985,Self-Employed,Rented,33,Maharashtra
CUST08547,2022-05-04,587,1188752,Self-Employed,Owned,28,Uttar Pradesh
CUST08548,2021-01-23,514,1906263,Employed,Rented,19,West Bengal
CUST08549,2020-02-10,337,1212703,Employed,Owned,27,Delhi
CUST08550,2023-01-22,495,867141,Self-Employed,Owned,60,Maharashtra
