loan_id,customer_id,disbursement_date,loan_amount,interest_rate,tenure_months,loan_type,emi_amount,current_status
LN43248,CUST03572,2021-02-15,2934446,10.78,240,Personal Loan,29850,CLOSED
LN43249,CUST06120,2020-06-19,145907,12.77,240,Personal Loan,1685,ACTIVE
LN43250,CUST09402,2022-09-20,171106,11.85,12,Auto Loan,15190,DELINQUENT
LN43251,CUST02372,2023-11-20,2761448,15.25,12,Home Loan,249569,DEFAULT
LN43252,CUST06543,2023-03-16,1112769,14.86,120,Auto Loan,17857,CLOSED
LN43253,CUST07423,2020-06-28,210958,14.62,48,Business Loan,5830,DELINQUENT
LN43254,CUST08937,2024-08-30,2224386,13.78,36,Home Loan,75786,CLOSED
LN43255,CUST03435,2021-05-25,2321997,10.97,240,Business Loan,23919,ACTIVE
LN43256,CUST03861,2022-01-17,562520,9.8,12,Auto Loan,49402,CLOSED
LN43257,CUST04794,2024-06-20,2290128,11.3,36,Home Loan,75301,CLOSED
LN43258,CUST00590,2021-08-22,588385,16.53,24,Auto Loan,28958,ACTIVE
LN43259,CUST09825,2024-07-02,715709,9.46,24,Education Loan,32848,DELINQUENT
LN43260,CUST00845,2022-10-10,2292531,18.05,36,Auto Loan,82938,ACTIVE
LN43261,CUST01656,2023-06-26,578937,15.58,120,Business Loan,9546,CLOSED
LN43262,CUST00483,2020-02-28,83235,15.92,12,Business Loan,7548,ACTIVE
LN43263,CUST08590,2023-05-15,192553,10.63,180,Home Loan,2144,ACTIVE
LN43264,CUST09459,2020-04-07,204524,12.15,240,Business Loan,2273,ACTIVE
LN43265,CUST02246,2023-07-12,278888,15.52,24,Education Loan,13591,CLOSED
LN43266,CUST03447,2020-11-02,2634533,11.26,12,Education Loan,233164,CLOSED
LN43267,CUST05690,2024-05-29,962550,18.46,24,Education Loan,48268,ACTIVE
LN43268,CUST06968,2023-02-01,160510,16.29,36,Education Loan,5666,ACTIVE
LN43269,CUST08454,2020-02-07,519898,11.72,180,Business Loan,6146,ACTIVE
LN43270,CUST02015,2021-06-25,761345,12.65,120,Education Loan,11211,ACTIVE
LN43271,CUST02161,2021-01-31,1857691,12.63,12,Home Loan,165601,DELINQUENT
LN43272,CUST04580,2021-11-10,216343,18.22,240,Home Loan,3375,ACTIVE
LN43273,CUST06048,2021-02-21,229294,15.36,180,Home Loan,3265,CLOSED
LN43274,CUST09795,2021-01-20,1491296,16.87,36,Home Loan,53072,ACTIVE
LN43275,CUST06266,2024-09-06,542603,8.8,48,Education Loan,13451,DEFAULT
LN43276,CUST07283,2022-04-12,964230,16.5,240,Home Loan,13777,ACTIVE
LN43277,CUST03333,2020-01-14,51762,17.68,240,Personal Loan,786,ACTIVE
LN43278,CUST05010,2021-05-31,116558,11.98,36,Home Loan,3870,ACTIVE
LN43279,CUST05747,2024-06-29,549720,15.07,48,Personal Loan,15318,CLOSED
LN43280,CUST06296,2024-10-24,1043649,17.71,12,Auto Loan,95537,ACTIVE
LN43281,CUST03797,2021-04-24,414339,15.31,240,Auto Loan,5551,ACTIVE
LN43282,CUST08274,2021-04-07,598453,15.77,36,Personal Loan,20971,ACTIVE
LN43283,CUST08375,2022-01-04,933828,15.21,180,Business Loan,13204,ACTIVE
LN43284,CUST08301,2022-08-18,668004,11.35,180,Business Loan,7739,ACTIVE
LN43285,CUST00307,2022-11-08,754223,13.4,60,Personal Loan,17315,ACTIVE
LN43286,CUST04724,2021-02-13,1042921,15.2,120,Home Loan,16953,ACTIVE
LN43287,CUST08536,2020-12-08,166015,15.16,120,Personal Loan,2694,ACTIVE
LN43288,CUST09119,2023-10-07,1343973,16.62,240,Home Loan,19325,ACTIVE
LN43289,CUST04690,2024-05-31,2093270,12.35,36,Personal Loan,69876,ACTIVE
LN43290,CUST03913,2020-01-05,386321,14.89,240,Business Loan,5055,CLOSED
LN43291,CUST08784,2024-07-28,513937,12.35,60,Business Loan,11523,CLOSED
LN43292,CUST09847,2021-04-22,1253154,15.5,120,Business Loan,20603,ACTIVE
LN43293,CUST05594,2024-03-07,1219389,16.82,240,Home Loan,17719,ACTIVE
LN43294,CUST09326,2022-01-29,655302,13.08,36,Education Loan,22104,CLOSED
LN43295,CUST07752,2021-12-08,134332,14.7,120,Business Loan,2142,ACTIVE
LN43296,CUST05081,2022-06-27,58036,11.54,60,Education Loan,1277,CLOSED
LN43297,CUST08319,2024-10-09,99586,8.74,240,Auto Loan,879,ACTIVE
LN43298,CUST08333,2023-10-18,2137174,13.82,60,Personal Loan,49529,CLOSED
LN43299,CUST09394,2024-05-26,465294,15.73,24,Auto Loan,22722,CLOSED
LN43300,CUST09046,2023-05-02,109901,14.94,36,Auto Loan,3806,ACTIVE
LN43301,CUST09149,2020-02-02,1726280,15.53,180,Business Loan,24790,ACTIVE
LN43302,CUST04199,2020-03-13,380829,9.47,120,Auto Loan,4921,DELINQUENT
LN43303,CUST08410,2022-04-09,452298,9.19,36,Home Loan,14422,ACTIVE
LN43304,CUST02156,2022-09-22,221237,14.05,60,Personal Loan,5153,DELINQUENT
LN43305,CUST01479,2020-01-11,1873060,11.23,12,Auto Loan,165745,CLOSED
LN43306,CUST08734,2023-06-10,622976,18.32,180,Home Loan,10176,ACTIVE
LN43307,CUST07301,2020-05-23,392395,14.59,120,Business Loan,6232,CLOSED
LN43308,CUST00955,2020-05-22,73146,11.43,60,Personal Loan,1606,ACTIVE
LN43309,CUST02283,2022-08-04,2754179,8.71,180,Auto Loan,27461,DELINQUENT
LN43310,CUST00259,2021-02-14,167381,13.86,240,Home Loan,2064,CLOSED
LN43311,CUST04393,2022-02-03,249025,10.16,60,Home Loan,5310,ACTIVE
LN43312,CUST09874,2023-05-10,503968,8.78,24,Education Loan,22972,ACTIVE
LN43313,CUST03606,2021-07-09,773655,14.2,180,Business Loan,10407,ACTIVE
LN43314,CUST03742,2024-03-06,1020019,9.92,48,Education Loan,25831,ACTIVE
LN43315,CUST07740,2024-05-12,297376,17.58,48,Business Loan,8670,ACTIVE
LN43316,CUST06075,2022-10-03,290829,11.34,24,Personal Loan,13600,DELINQUENT
LN43317,CUST02979,2024-01-10,465786,12.85,240,Personal Loan,5407,CLOSED
LN43318,CUST09746,2024-12-16,210097,12.57,36,Business Loan,7035,DEFAULT
LN43319,CUST04207,2024-04-11,724762,17.05,24,Auto Loan,35851,ACTIVE
LN43320,CUST03930,2024-07-25,1953049,8.67,36,Personal Loan,61806,ACTIVE
LN43321,CUST00118,2023-03-15,783844,13.81,60,Auto Loan,18161,DELINQUENT
LN43322,CUST01702,2021-11-02,117358,17.39,48,Education Loan,3410,CLOSED
LN43323,CUST00654,2024-12-23,464374,12.0,24,Business Loan,21859,DELINQUENT
LN43324,CUST02905,2021-10-19,1891661,10.59,180,Business Loan,21016,ACTIVE
LN43325,CUST04775,2023-01-04,262803,14.18,120,Business Loan,4108,ACTIVE
LN43326,CUST08080,2021-04-17,78631,11.61,180,Home Loan,924,ACTIVE
LN43327,CUST06105,2022-11-17,2873152,17.99,36,Home Loan,103856,ACTIVE
LN43328,CUST04054,2024-11-23,150191,10.74,12,Business Loan,13255,ACTIVE
LN43329,CUST02614,2020-01-11,251970,15.75,60,Personal Loan,6094,ACTIVE
LN43330,CUST04130,2021-06-17,773876,12.23,12,Personal Loan,68841,DELINQUENT
LN43331,CUST02325,2024-04-19,714933,12.85,60,Education Loan,16212,CLOSED
LN43332,CUST03427,2024-12-08,758935,12.14,48,Business Loan,20037,ACTIVE
LN43333,CUST06207,2022-03-07,1983063,12.11,48,Education Loan,52328,ACTIVE
LN43334,CUST09916,2022-06-16,742888,9.52,12,Business Loan,65145,DELINQUENT
LN43335,CUST08767,2022-01-02,710293,16.45,12,Auto Loan,64596,DELINQUENT
LN43336,CUST06484,2021-02-10,470930,13.84,180,Personal Loan,6221,ACTIVE
LN43337,CUST00648,2022-02-20,661685,12.25,36,Home Loan,22056,ACTIVE
LN43338,CUST01398,2021-12-31,67925,12.05,180,Auto Loan,817,ACTIVE
LN43339,CUST01134,2023-02-15,275315,14.81,60,Personal Loan,6522,ACTIVE
LN43340,CUST04370,2022-05-05,1265038,12.45,60,Education Loan,28428,DELINQUENT
LN43341,CUST08926,2020-09-19,285619,13.89,12,Education Loan,25630,DEFAULT
LN43342,CUST01139,2022-08-06,174973,13.2,120,Education Loan,2633,CLOSED
LN43343,CUST03894,2021-11-19,333473,13.84,12,Auto Loan,29916,CLOSED
LN43344,CUST00587,2021-02-11,799034,10.58,180,Business Loan,8872,CLOSED
LN43345,CUST04698,2021-07-09,117751,14.69,240,Home Loan,1523,DEFAULT
LN43346,CUST07015,2020-02-16,55974,16.77,36,Personal Loan,1989,ACTIVE
LN43347,CUST01337,2021-07-09,73961,14.32,60,Personal Loan,1733,ACTIVE
LN43348,CUST03399,2020-05-18,520020,10.55,24,Personal Loan,24128,ACTIVE
LN43349,CUST09751,2023-12-11,100017,9.38,36,Business Loan,3198,DELINQUENT
LN43350,CUST02268,2023-01-09,1724352,10.72,120,Auto Loan,23480,ACTIVE
LN43351,CUST00180,2020-09-04,289049,16.07,180,Home Loan,4259,DELINQUENT
LN43352,CUST04452,2024-11-11,241408,9.9,120,Business Loan,3176,ACTIVE
LN43353,CUST08341,2024-07-12,719639,11.64,48,Auto Loan,18823,CLOSED
LN43354,CUST01118,2020-05-10,79203,15.79,12,Education Loan,7178,ACTIVE
LN43355,CUST06463,2022-12-06,2593829,12.18,180,Business Loan,31431,ACTIVE
LN43356,CUST04970,2024-11-07,212476,12.05,60,Auto Loan,4731,ACTIVE
LN43357,CUST03463,2022-03-20,226186,8.72,180,Business Loan,2256,DELINQUENT
LN43358,CUST06967,2023-11-12,243080,12.2,24,Business Loan,11465,ACTIVE
LN43359,CUST06329,2023-06-11,786170,16.48,180,Auto Loan,11810,ACTIVE
LN43360,CUST08255,2020-06-15,585560,11.13,48,Home Loan,15171,ACTIVE
LN43361,CUST03602,2024-02-14,2067252,13.25,240,Education Loan,24588,DELINQUENT
LN43362,CUST01719,2020-06-04,2624936,17.32,36,Home Loan,94004,ACTIVE
LN43363,CUST08352,2020-10-08,669875,13.34,180,Education Loan,8625,CLOSED
LN43364,CUST01060,2024-11-02,2257701,8.58,240,Home Loan,19707,CLOSED
LN43365,CUST05253,2023-04-14,2000910,14.6,180,Personal Loan,27458,ACTIVE
LN43366,CUST03928,2020-08-20,316616,12.61,120,Education Loan,4654,CLOSED
LN43367,CUST09492,2021-01-02,2127945,10.24,60,Home Loan,45464,CLOSED
LN43368,CUST06996,2024-06-24,2179812,13.75,12,Home Loan,195462,ACTIVE
LN43369,CUST01545,2023-12-23,2712394,8.88,240,Personal Loan,24195,ACTIVE
LN43370,CUST04100,2024-10-25,730568,17.67,48,Education Loan,21334,ACTIVE
LN43371,CUST05903,2023-10-01,2145274,9.74,180,Home Loan,22713,ACTIVE
LN43372,CUST05925,2020-04-29,159853,13.12,24,Home Loan,7608,ACTIVE
LN43373,CUST04656,2021-07-21,570165,18.36,24,Home Loan,28564,CLOSED
LN43374,CUST01084,2021-06-23,557258,15.55,48,Home Loan,15664,ACTIVE
LN43375,CUST01393,2020-04-05,1032548,16.92,12,Auto Loan,94134,ACTIVE
LN43376,CUST04910,2021-07-18,2341398,14.87,24,Auto Loan,113381,ACTIVE
LN43377,CUST06333,2022-05-25,2719847,12.38,12,Auto Loan,242138,ACTIVE
LN43378,CUST00539,2020-08-20,290925,13.89,180,Personal Loan,3852,DEFAULT
LN43379,CUST05705,2021-06-17,2753057,13.25,12,Education Loan,246218,ACTIVE
LN43380,CUST01373,2022-02-16,210273,17.33,180,Education Loan,3285,ACTIVE
LN43381,CUST00605,2023-11-20,74496,14.35,48,Education Loan,2048,ACTIVE
LN43382,CUST05306,2021-02-24,332396,12.39,24,Business Loan,15707,ACTIVE
LN43383,CUST09539,2024-02-22,168017,11.1,240,Personal Loan,1745,ACTIVE
LN43384,CUST04501,2020-08-16,115531,8.79,36,Business Loan,3662,CLOSED
LN43385,CUST01683,2024-02-12,704606,15.85,36,Auto Loan,24719,DELINQUENT
LN43386,CUST08550,2021-07-03,609322,10.84,120,Business Loan,8338,ACTIVE
LN43387,CUST08772,2024-10-20,2480701,13.26,60,Business Loan,56774,DELINQUENT
LN43388,CUST09105,2021-07-22,1848517,8.67,36,Education Loan,58498,ACTIVE
LN43389,CUST07749,2023-08-04,583333,16.8,48,Business Loan,16771,ACTIVE
LN43390,CUST02693,2023-12-17,1133638,8.57,60,Auto Loan,23296,ACTIVE
LN43391,CUST09189,2024-10-15,112241,15.01,180,Business Loan,1571,CLOSED
LN43392,CUST01142,2023-04-05,113639,16.73,120,Business Loan,1955,DELINQUENT
LN43393,CUST02231,2022-12-27,337379,17.93,60,Home Loan,8554,DELINQUENT
LN43394,CUST01968,2023-10-26,781143,9.12,180,Personal Loan,7978,ACTIVE
LN43395,CUST09453,2022-08-22,2116039,12.27,120,Education Loan,30690,CLOSED
LN43396,CUST09168,2022-01-12,1709076,14.91,12,Business Loan,154185,ACTIVE
LN43397,CUST05897,2021-01-10,683374,13.04,60,Personal Loan,15562,DELINQUENT
LN43398,CUST05853,2021-03-14,793814,11.77,12,Business Loan,70444,ACTIVE
LN43399,CUST08751,2024-05-14,1791821,15.07,48,Education Loan,49931,ACTIVE
LN43400,CUST02175,2022-05-27,208041,15.62,48,Home Loan,5855,ACTIVE
LN43401,CUST01462,2023-11-19,2348538,13.14,12,Business Loan,209919,CLOSED
LN43402,CUST00997,2022-02-09,223952,12.79,60,Auto Loan,5071,DEFAULT
LN43403,CUST03711,2021-05-24,699209,17.72,36,Auto Loan,25179,ACTIVE
LN43404,CUST03003,2024-03-11,1655412,14.14,60,Business Loan,38638,ACTIVE
LN43405,CUST09939,2024-11-28,238697,12.54,180,Business Loan,2948,ACTIVE
LN43406,CUST06859,2023-04-23,291133,14.78,120,Personal Loan,4657,ACTIVE
LN43407,CUST00389,2024-11-09,1861978,12.8,36,Education Loan,62558,ACTIVE
LN43408,CUST00452,2024-10-08,274577,12.61,240,Auto Loan,3140,ACTIVE
LN43409,CUST05745,2021-10-29,2593865,10.99,12,Education Loan,229237,DELINQUENT
LN43410,CUST03581,2024-04-24,284472,14.13,240,Home Loan,3564,ACTIVE
LN43411,CUST06014,2021-07-09,303966,14.64,24,Personal Loan,14686,ACTIVE
LN43412,CUST04592,2022-07-02,348311,12.91,180,Home Loan,4386,CLOSED
LN43413,CUST06868,2022-10-24,774309,10.17,36,Business Loan,25046,CLOSED
LN43414,CUST06202,2022-08-02,301734,16.31,24,Auto Loan,14818,CLOSED
LN43415,CUST04398,2020-12-19,2167936,10.16,24,Business Loan,100199,CLOSED
LN43416,CUST05536,2021-01-30,82659,15.95,48,Education Loan,2340,DELINQUENT
LN43417,CUST05728,2024-12-06,608409,13.12,240,Business Loan,7180,ACTIVE
LN43418,CUST00376,2021-05-02,607278,9.26,120,Home Loan,7778,ACTIVE
LN43419,CUST06429,2020-12-01,2087216,13.26,48,Education Loan,56264,CLOSED
LN43420,CUST07269,2020-02-08,333542,17.0,36,Home Loan,11891,ACTIVE
LN43421,CUST04230,2021-03-24,1362044,14.59,36,Home Loan,46942,ACTIVE
LN43422,CUST00784,2023-09-26,430644,18.2,12,Education Loan,39522,CLOSED
LN43423,CUST02901,2023-10-31,715449,17.02,48,Business Loan,20651,DEFAULT
LN43424,CUST05234,2022-12-20,190197,14.69,120,Auto Loan,3032,ACTIVE
LN43425,CUST07025,2023-03-25,66220,10.69,36,Personal Loan,2158,ACTIVE
LN43426,CUST04701,2023-01-29,2137544,15.05,12,Education Loan,192981,ACTIVE
LN43427,CUST09569,2023-05-31,950372,14.75,36,Auto Loan,32828,ACTIVE
LN43428,CUST06853,2020-10-24,2565859,9.18,48,Home Loan,64071,ACTIVE
LN43429,CUST03898,2020-06-16,185093,14.87,24,Education Loan,8963,ACTIVE
LN43430,CUST02159,2024-07-27,280315,17.55,240,Business Loan,4229,ACTIVE
LN43431,CUST05927,2023-05-05,1513576,10.46,12,Personal Loan,133391,ACTIVE
LN43432,CUST04835,2022-03-25,100990,14.4,48,Business Loan,2780,DEFAULT
LN43433,CUST04751,2023-07-25,1081432,9.99,48,Education Loan,27422,ACTIVE
LN43434,CUST06027,2024-05-01,481528,9.69,240,Education Loan,4548,ACTIVE
LN43435,CUST06335,2020-03-22,93309,18.25,36,Personal Loan,3385,ACTIVE
LN43436,CUST08349,2021-05-26,625359,14.59,36,Education Loan,21552,ACTIVE
LN43437,CUST01064,2021-11-09,2644866,9.4,48,Personal Loan,66321,ACTIVE
LN43438,CUST02431,2021-03-09,144327,9.76,48,Personal Loan,3643,ACTIVE
LN43439,CUST03207,2021-02-18,279014,14.28,12,Education Loan,25088,CLOSED
LN43440,CUST03083,2020-02-17,162930,11.99,24,Education Loan,7668,CLOSED
LN43441,CUST09078,2023-02-23,81742,8.76,36,Home Loan,2590,DELINQUENT
LN43442,CUST09238,2021-10-03,226672,16.02,60,Personal Loan,5514,DELINQUENT
LN43443,CUST00599,2024-12-17,482522,15.29,36,Education Loan,16795,DELINQUENT
LN43444,CUST05665,2020-05-21,767720,11.75,240,Education Loan,8319,ACTIVE
LN43445,CUST02103,2021-03-17,718425,12.3,12,Business Loan,63932,ACTIVE
LN43446,CUST05271,2022-11-23,433822,10.24,12,Home Loan,38188,DELINQUENT
LN43447,CUST03238,2020-03-08,636484,17.17,60,Business Loan,15876,ACTIVE
LN43448,CUST05831,2020-06-26,1595623,11.0,120,Auto Loan,21979,ACTIVE
LN43449,CUST08830,2022-10-12,496459,14.9,12,Education Loan,44786,DELINQUENT
LN43450,CUST02478,2022-03-21,208885,13.73,240,Auto Loan,2556,ACTIVE
LN43451,CUST00442,2022-07-04,189191,17.83,120,Business Loan,3388,DEFAULT
LN43452,CUST00947,2024-03-17,574734,12.36,60,Education Loan,12889,DELINQUENT
LN43453,CUST04868,2020-12-07,403707,9.01,180,Personal Loan,4097,DEFAULT
LN43454,CUST02769,2022-05-16,226504,9.98,180,Home Loan,2431,DEFAULT
LN43455,CUST04173,2021-07-17,328075,13.28,12,Business Loan,29345,ACTIVE
LN43456,CUST04569,2021-05-27,671233,9.48,240,Home Loan,6248,CLOSED
LN43457,CUST02492,2022-06-24,106121,15.49,60,Education Loan,2551,ACTIVE
LN43458,CUST07522,2020-11-24,283849,18.08,180,Personal Loan,4587,CLOSED
LN43459,CUST07320,2024-12-12,161632,10.37,48,Personal Loan,4128,ACTIVE
LN43460,CUST04455,2022-09-30,664383,12.99,36,Education Loan,22382,ACTIVE
LN43461,CUST04017,2024-01-25,310260,16.68,60,Business Loan,7657,CLOSED
LN43462,CUST01403,2024-05-11,975497,17.85,120,Business Loan,17482,ACTIVE
LN43463,CUST08713,2024-09-18,297161,14.7,36,Education Loan,10257,CLOSED
LN43464,CUST02122,2021-10-12,329457,14.93,120,Home Loan,5301,ACTIVE
LN43465,CUST09882,2024-12-21,279997,15.2,36,Business Loan,9733,CLOSED
LN43466,CUST07673,2022-03-11,579590,12.39,180,Personal Loan,7102,ACTIVE
LN43467,CUST07688,2021-07-09,2483881,18.17,48,Personal Loan,73184,CLOSED
LN43468,CUST05488,2020-03-12,2685016,8.83,120,Education Loan,33766,DEFAULT
LN43469,CUST03339,2021-08-30,215147,8.9,240,Auto Loan,1921,ACTIVE
LN43470,CUST05725,2023-11-14,296623,15.63,24,Education Loan,14471,CLOSED
LN43471,CUST08019,2021-05-12,426436,16.57,180,Business Loan,6433,ACTIVE
LN43472,CUST02307,2023-10-17,213610,13.67,240,Education Loan,2605,ACTIVE
LN43473,CUST03096,2020-06-26,249157,10.89,36,Education Loan,8144,DEFAULT
LN43474,CUST01621,2020-11-13,603056,13.49,12,Personal Loan,54002,ACTIVE
LN43475,CUST06816,2022-10-10,483165,8.77,48,Business Loan,11970,ACTIVE
LN43476,CUST04108,2023-10-29,2918228,15.05,48,Auto Loan,81290,ACTIVE
LN43477,CUST08467,2020-06-30,111665,13.2,120,Business Loan,1680,CLOSED
LN43478,CUST01559,2023-07-11,2801014,14.37,36,Business Loan,96236,ACTIVE
LN43479,CUST04347,2022-02-07,528174,13.56,12,Education Loan,47313,CLOSED
LN43480,CUST09325,2021-02-02,59740,17.92,36,Education Loan,2157,ACTIVE
LN43481,CUST03176,2021-01-13,409895,15.96,240,Auto Loan,5690,ACTIVE
LN43482,CUST06986,2020-05-06,2011564,13.22,180,Education Loan,25743,ACTIVE
LN43483,CUST09142,2022-12-18,331190,12.15,240,Business Loan,3681,ACTIVE
LN43484,CUST03817,2024-07-01,2161855,9.89,240,Business Loan,20705,ACTIVE
LN43485,CUST04794,2021-03-10,1661312,15.24,12,Business Loan,150135,DELINQUENT
LN43486,CUST09541,2022-02-16,155770,17.73,12,Home Loan,14260,CLOSED
LN43487,CUST02379,2020-01-28,497293,11.63,36,Personal Loan,16429,CLOSED
LN43488,CUST07439,2022-05-09,696896,14.32,48,Education Loan,19155,ACTIVE
LN43489,CUST00413,2020-09-03,2940237,12.85,120,Home Loan,43641,ACTIVE
LN43490,CUST09184,2020-05-07,176723,13.71,180,Business Loan,2319,ACTIVE
LN43491,CUST07670,2023-10-03,218051,14.5,36,Education Loan,7505,CLOSED
LN43492,CUST09886,2022-04-09,565164,15.71,36,Auto Loan,19788,ACTIVE
LN43493,CUST00082,2022-05-24,299349,16.85,180,Auto Loan,4575,ACTIVE
LN43494,CUST00515,2024-06-04,718113,15.77,36,Personal Loan,25165,ACTIVE
LN43495,CUST06295,2024-09-06,2194991,9.6,12,Home Loan,192566,DEFAULT
LN43496,CUST09888,2022-07-01,215120,15.71,60,Business Loan,5198,ACTIVE
LN43497,CUST07362,2023-03-11,2489862,11.4,60,Business Loan,54633,DELINQUENT
LN43498,CUST06210,2022-04-02,445986,16.47,60,Education Loan,10957,ACTIVE
LN43499,CUST05939,2024-04-17,145880,18.24,24,Personal Loan,7299,CLOSED
LN43500,CUST07250,2022-01-04,385487,12.45,36,Education Loan,12886,ACTIVE
LN43501,CUST03199,2021-06-12,167530,14.92,240,Education Loan,2196,DELINQUENT
LN43502,CUST04664,2024-04-12,474363,11.62,24,Education Loan,22245,CLOSED
LN43503,CUST02420,2023-10-24,245693,17.18,240,Home Loan,3637,ACTIVE
LN43504,CUST00449,2021-01-17,1260859,15.48,36,Auto Loan,44005,ACTIVE
LN43505,CUST09716,2024-06-13,486732,15.69,12,Home Loan,44090,ACTIVE
LN43506,CUST05881,2022-09-24,260111,12.57,24,Auto Loan,12313,ACTIVE
LN43507,CUST00042,2020-04-28,129475,8.7,180,Business Loan,1290,CLOSED
LN43508,CUST02727,2021-09-02,1141025,16.24,12,Personal Loan,103655,ACTIVE
LN43509,CUST07686,2022-08-31,153492,15.36,60,Education Loan,3680,DELINQUENT
LN43510,CUST03083,2022-06-23,1136374,12.33,12,Home Loan,101140,CLOSED
LN43511,CUST06947,2020-12-05,2778611,9.21,48,Auto Loan,69423,ACTIVE
LN43512,CUST08597,2022-02-02,333562,13.64,180,Auto Loan,4361,ACTIVE
LN43513,CUST00867,2023-05-03,167959,16.03,24,Personal Loan,8226,ACTIVE
LN43514,CUST09927,2020-03-26,662317,12.89,12,Personal Loan,59122,DELINQUENT
LN43515,CUST02736,2024-08-02,2430120,13.97,12,Business Loan,218159,DELINQUENT
LN43516,CUST08700,2024-06-29,1180953,9.48,120,Auto Loan,15268,ACTIVE
LN43517,CUST08339,2023-12-06,641092,10.41,36,Home Loan,20809,ACTIVE
LN43518,CUST01760,2023-08-23,346155,8.82,60,Auto Loan,7155,DELINQUENT
LN43519,CUST02114,2024-12-21,710498,17.08,120,Home Loan,12384,ACTIVE
LN43520,CUST09132,2022-04-20,1307225,14.93,48,Personal Loan,36334,CLOSED
LN43521,CUST00116,2020-10-16,1496489,18.33,120,Education Loan,27283,DEFAULT
LN43522,CUST02087,2022-06-05,546305,14.73,180,Business Loan,7545,ACTIVE
LN43523,CUST03687,2020-03-11,766217,12.22,36,Business Loan,25529,DELINQUENT
LN43524,CUST03807,2020-12-29,434118,8.83,240,Home Loan,3858,ACTIVE
LN43525,CUST06707,2020-11-03,264372,11.81,120,Home Loan,3763,CLOSED
LN43526,CUST06195,2020-05-26,2733317,17.76,48,Auto Loan,79948,CLOSED
LN43527,CUST06598,2020-10-31,662383,14.33,240,Education Loan,8396,CLOSED
LN43528,CUST07716,2020-09-11,656273,10.7,240,Business Loan,6640,ACTIVE
LN43529,CUST00877,2022-04-11,188143,8.58,24,Business Loan,8559,DELINQUENT
LN43530,CUST09354,2020-04-28,1583904,12.6,60,Personal Loan,35715,ACTIVE
LN43531,CUST00708,2021-11-03,882444,12.75,60,Auto Loan,19965,ACTIVE
LN43532,CUST09660,2022-06-16,553497,9.12,24,Auto Loan,25316,ACTIVE
LN43533,CUST06159,2023-06-27,161300,13.45,60,Education Loan,3707,ACTIVE
LN43534,CUST04701,2021-07-07,91196,16.8,48,Personal Loan,2622,DELINQUENT
LN43535,CUST08903,2024-03-07,170457,14.14,24,Home Loan,8195,ACTIVE
LN43536,CUST02836,2024-07-20,1793090,11.89,48,Auto Loan,47122,ACTIVE
LN43537,CUST04299,2024-04-29,1079448,15.02,36,Personal Loan,37429,ACTIVE
LN43538,CUST00258,2022-03-17,267041,16.21,60,Auto Loan,6523,CLOSED
LN43539,CUST06543,2020-08-16,383518,16.78,24,Business Loan,18921,ACTIVE
LN43540,CUST07442,2024-03-17,1463724,10.37,48,Personal Loan,37384,ACTIVE
LN43541,CUST05180,2023-11-18,362737,9.17,180,Home Loan,3715,DELINQUENT
LN43542,CUST07775,2021-07-02,312372,13.62,12,Business Loan,27991,ACTIVE
LN43543,CUST08279,2021-04-13,385694,15.47,120,Education Loan,6334,CLOSED
LN43544,CUST04078,2020-06-24,2243136,10.43,180,Business Loan,24698,DEFAULT
LN43545,CUST04879,2022-05-22,2649115,11.92,48,Home Loan,69657,DELINQUENT
LN43546,CUST02091,2024-08-05,403647,17.49,60,Business Loan,10138,ACTIVE
LN43547,CUST00800,2022-07-24,2278899,10.98,12,Education Loan,201391,ACTIVE
LN43548,CUST07311,2021-03-28,667672,14.47,48,Auto Loan,18402,ACTIVE
LN43549,CUST02999,2020-12-22,167938,10.89,36,Business Loan,5489,ACTIVE
LN43550,CUST02843,2021-06-19,147935,9.78,12,Home Loan,12990,ACTIVE
LN43551,CUST02323,2022-05-23,1663906,10.05,48,Auto Loan,42240,ACTIVE
LN43552,CUST08896,2020-11-15,466733,17.05,60,Auto Loan,11612,ACTIVE
LN43553,CUST01503,2020-08-13,457332,17.7,240,Home Loan,6952,ACTIVE
LN43554,CUST05706,2024-08-30,1088473,12.97,24,Auto Loan,51732,ACTIVE
LN43555,CUST09835,2024-07-26,293133,9.87,36,Business Loan,9440,ACTIVE
LN43556,CUST06163,2020-04-24,141211,15.51,48,Auto Loan,3966,ACTIVE
LN43557,CUST00656,2023-04-15,153625,14.36,60,Auto Loan,3603,DELINQUENT
LN43558,CUST01949,2024-05-04,118348,11.89,60,Personal Loan,2626,ACTIVE
LN43559,CUST08950,2022-03-24,616534,10.38,36,Auto Loan,20003,DELINQUENT
LN43560,CUST05519,2023-11-01,166628,15.43,240,Education Loan,2247,CLOSED
LN43561,CUST02569,2024-12-10,707867,17.12,120,Education Loan,12356,ACTIVE
